run_id,batch_id,transaction_timestamp,payment_id,amount,card_network,card_isin,status,label,payment_type,co_badged_card_networks,is_eligible_for_debit_routing,saving_percentage,is_debit_routed,is_regulated
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:28.530Z,pay_BF0nObPS057SVrCPCIwP,31,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:30.396Z,pay_DckmgbKLPqGbNL0ECnwR,27,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:32.473Z,pay_OukC50vPUwYwU95HC3vV,4,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:34.052Z,pay_J5wcijB82YLMCZBTC0Ax,60,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:35.783Z,pay_haOZDkvppd1tds8s1JiL,67,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:37.832Z,pay_8fgj2oztyePQ9u0JZAFC,48,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:39.337Z,pay_vPJzppKCKna3niOtBA3D,44,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:41.538Z,pay_17wDJ8PAXnqpzvGQscat,42,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:22.662Z,pay_8ToTBzHLDXbM0RZ6o4QS,34,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:25.606Z,pay_TabQkmBXw47Ob0qTCnPu,67,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.41,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:27.343Z,pay_Mo6ScjFSGi312lY7ySry,89,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:29.080Z,pay_rX8jWu4gaqykP6Q1cbo7,83,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:31.156Z,pay_rNW4h69hN1yWo8kASYqd,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:33.164Z,pay_6yDQTf5otF8MKjAlyFEK,17,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:35.004Z,pay_0k8nxM4RAEFIXVJRIpDM,58,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:36.860Z,pay_LJlZXCjmIawgHCiMnIfV,23,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:38.910Z,pay_DsGSShFK8Ol6XkhAJg5d,9,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,36,2025-06-18T09:30:40.640Z,pay_OZld86mUwivemz2GzLJ0,93,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:22.663Z,pay_CJMnsen3lGNqGWSnrJP6,21,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.77,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:26.133Z,pay_JddQmNbmoQDozT3WWQ3a,22,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:27.878Z,pay_HVgnE573h2BonHFHUVCV,73,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:29.647Z,pay_BVynSnuDdOjXm30pfH2q,58,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:31.591Z,pay_O68XilMAPAoaZQxaBWuD,12,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:33.461Z,pay_2e5vv10Oe3WcwUWKLeLL,51,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:35.401Z,pay_hrgFOFarP1CYiXdE8AZE,65,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.42,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:37.408Z,pay_2GuiV8PJTGil80mX4gAD,94,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.37,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:39.297Z,pay_HB2dJNP0M2WOoOrNQ0CT,71,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,37,2025-06-18T09:30:41.643Z,pay_T4DtdoB4spqBI54NrPxL,6,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:22.664Z,pay_Und2jrdqFnbxo0iLhRxO,53,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:25.887Z,pay_zBSHV2Ns1kF0pSBvSrpj,74,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:27.731Z,pay_UoICmy7riNB862IaT60k,71,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:29.550Z,pay_qX3lT4cirGBua9Spo1YP,98,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:31.601Z,pay_u90i06gL0p0dqhFua0oJ,94,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:33.488Z,pay_03AVBKTnXu78v7VKAbFV,35,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:35.460Z,pay_JjpCL5FykJbOJjISbzcW,56,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:37.407Z,pay_LTw9twIngNcD63nXqjd2,54,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:39.082Z,pay_8zgBer5XacM5kiHh04wG,19,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,38,2025-06-18T09:30:41.144Z,pay_28VPeoLEmeTf6grmeRb4,82,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:22.664Z,pay_0xIxeiFAjg5QTHreDcJC,17,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:26.351Z,pay_dGxax8h87Ivy8a2vVFhW,11,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:28.488Z,pay_LUJF0k8fK5K5PHrjo8Fu,63,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:30.259Z,pay_jdO8f7JQurt1bKs8vyC3,32,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:32.105Z,pay_0hS15JYD016PUJrpy8Yi,56,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:33.953Z,pay_7CdBVDsRT6KbqzYuJ3PU,53,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:35.762Z,pay_Ij0Ekt9dZliifBIqoB2d,28,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:37.408Z,pay_yiHjGEjFZn2dKTABblLy,49,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.47,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:39.075Z,pay_HANf0G8Af6mP6JUfZwax,96,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,39,2025-06-18T09:30:40.610Z,pay_hYfONjLkt0VM9KIbd4YR,30,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:22.665Z,pay_hr2X7ziipo9SqgtBHlvg,82,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:25.449Z,pay_UpT10ob2pdF5xsUTCs5Y,26,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:27.403Z,pay_0YuDlqP89qXJE2wJVirt,7,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:29.401Z,pay_a2ANVyINZPhX47984jXo,32,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:31.382Z,pay_MCZTIZyuxhMVreiSl538,88,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:33.172Z,pay_SYaMJ2dqTUT0XWheEnBh,59,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:35.055Z,pay_6LD17HBP4bbzl07mBBnv,16,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:36.857Z,pay_9Ts4fJYavM6LZ7G3bpev,73,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:38.636Z,pay_Te2yZQpjxJdN4VPukb4Q,16,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,40,2025-06-18T09:30:40.448Z,pay_ZK1VQ9Ly4FjeFJEfIabs,87,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:22.665Z,N/A,88,N/A,N/A,"FAILED_HS_HTTP_HTTP 429: ""<!DOCTYPE html>\n<html>\n<head>\n  <title>Rate Limit Exceeded</title>\n</head>\n<body>\n  <h1>Rate Limit Exceeded</h1>\n  <p>Too Many Requests - You have exceeded the rate limit. Please try again aft",Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:23.880Z,pay_BWw2jV1pr9XGQGNN4lJY,61,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:26.179Z,pay_CiJbtAxNKI1Yo0AN8Qyc,94,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:28.146Z,pay_ujkVUT98tlYeHqR4JIdG,81,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:29.848Z,pay_LvbCHUJhfbqR3EhmjtKG,50,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:32.031Z,pay_uszj2scuxgSKLIcGgPY4,17,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.05,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:34.004Z,pay_1CggIte5TddItonfnCWf,34,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:35.762Z,pay_bmaf5SOmEbqPKl8dOa2b,49,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:37.344Z,pay_6rehCkkJFxK8zXQVkciH,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,41,2025-06-18T09:30:39.473Z,pay_GE5x5hE9ftTtSXBNYcj5,49,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:22.666Z,pay_VrwQe2yJJvYdQhzqnGhA,17,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:26.472Z,pay_i2trssrv5FFCTlEfwxGF,10,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:28.486Z,pay_smlCwwOShSMf1qDxK2tg,45,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:30.412Z,pay_AqRgbc5ECgruqMRu5Sh3,100,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:32.457Z,pay_hp3r89kyP5tZe7r0acsK,4,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:34.479Z,pay_TIIY6KT3RLVv5rXtMxFf,38,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:36.728Z,pay_AS287KIpAzgKgBdW15Ad,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:38.635Z,pay_wGNqJ8A9WD7soQ0TsERE,45,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:40.237Z,pay_Kx52rrCuAZDi9yoTgVjO,72,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.31,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,42,2025-06-18T09:30:42.055Z,pay_Xtz66S4Adn1DQfLZcWX1,48,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:22.666Z,pay_nqNWUjygoWOvub0GVnTM,99,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:25.031Z,pay_eUPhw5FevajuAXPKtLGv,63,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:26.795Z,pay_qvyQbZKYCpIcrEAjCnNA,51,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:28.752Z,pay_ID5cqGJRlYLL64EpVJgp,69,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:30.926Z,pay_Bi85LXFpUiVsXetfhNZm,19,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:32.672Z,pay_cg4jHAC38DXo0ajZNVh0,57,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:34.541Z,pay_U0WYC4snpf0EFJvGRQ63,90,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:36.698Z,pay_sZwE1BrL0LjurDiDQkFj,77,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:38.835Z,pay_FWXsvZeUPzmDDapxM6is,69,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.41,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,43,2025-06-18T09:30:40.672Z,pay_r8GGx8e3yMDldh7N3v6S,3,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.2,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:22.667Z,pay_foXmDJllzdQeuqMGTVgj,13,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:26.306Z,pay_L3pBhbzDlo1Vmb8omMdw,72,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:28.413Z,pay_eIFayPLqaWVVjM3xCs0t,9,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:30.337Z,pay_YPBzfo0kDO5SeQCo1z6b,52,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:32.204Z,pay_LLgtk7OCwlA0hYPC4R4w,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:34.000Z,pay_ggudojtv04SDHvSa1AQY,91,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:35.763Z,pay_XM4NYECF7AWbLlirrOI2,44,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:38.346Z,pay_2Rf5hXVY5UGKFHxbfnDl,83,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:40.108Z,pay_0js0Qlp68syuPsFGdBH7,23,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,44,2025-06-18T09:30:41.704Z,pay_UisfZbhaHa36TNrQKz8b,56,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:22.667Z,N/A,63,N/A,N/A,"FAILED_HS_HTTP_HTTP 429: ""<!DOCTYPE html>\n<html>\n<head>\n  <title>Rate Limit Exceeded</title>\n</head>\n<body>\n  <h1>Rate Limit Exceeded</h1>\n  <p>Too Many Requests - You have exceeded the rate limit. Please try again aft",Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:23.878Z,pay_ogzavptyeVnlakeAyK3u,24,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:25.684Z,pay_UcXI0Nd0HBttnooK5ecm,88,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:27.552Z,pay_lIPtzCLNaF9WbNYKt0MM,37,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.23,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:29.453Z,pay_j3KrurqS3AcJkKaRsGf6,40,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:31.376Z,pay_9ctdEpWDrmitkagkvB0P,69,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:33.289Z,pay_BAcBzGI9Go4TUkJ88619,96,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:35.193Z,pay_CIBBwfBmYP4Nns4jCJHw,4,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:37.070Z,pay_YMwt4WZSbtFvxjCqsNWR,63,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,45,2025-06-18T09:30:38.744Z,pay_1eCJmVfXcOUFIMHMRbvy,66,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.42,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:22.668Z,N/A,52,N/A,N/A,"FAILED_HS_HTTP_HTTP 429: ""<!DOCTYPE html>\n<html>\n<head>\n  <title>Rate Limit Exceeded</title>\n</head>\n<body>\n  <h1>Rate Limit Exceeded</h1>\n  <p>Too Many Requests - You have exceeded the rate limit. Please try again aft",Unregulated Debit,debit,N/A,No,0,N/A,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:24.133Z,pay_vqFx1iuGG6LBMOrFG0Ht,20,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:25.978Z,pay_IQpdnKXXYvYk2whprYpw,93,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.32,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:27.837Z,pay_ArEUmLcsqJ5AAzivfHSm,69,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:29.666Z,pay_ZbMHzl3T4a2pOnKM2kwC,45,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
